INFO:root:90-Turdus_philomelos 526274.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 493969.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 506468.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 506460.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 436485.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 440831.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 537207.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 112431.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 509385.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 373322.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 500797.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 112162.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 432939.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 535486.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 433992.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 437910.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 513548.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 375139.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 507449.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 481953.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 536125.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 535855.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 375567.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 556931.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 65454.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 527426.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 542794.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 550650.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 281455.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 495784.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 471910.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 436702.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 503055.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 502946.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 463661.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 511434.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 291004.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 506456.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 528574.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 506868.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 436707.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 543934.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 526746.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 545754.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 375138.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 527425.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 170865.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 378153.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 263054.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 469219.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 553545.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 330450.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 372744.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 376730.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 497540.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 443247.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 372740.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 554075.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 169199.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 533288.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 559176.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 306951.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 375135.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 443086.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 496615.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 381851.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 474212.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 167637.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 519516.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 349817.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 349816.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 443084.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 440908.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 553552.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 548539.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 526396.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 378161.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 530707.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 199140.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 527032.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 93077.mp3 is too short, ignored.
INFO:root:243-Passer_domesticus 168378.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 547109.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 442855.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 391717.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 390071.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 156851.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 431444.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 391716.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 554912.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 439223.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 108001.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 527041.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 389535.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 437651.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 535561.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 251820.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 499997.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 337891.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 544209.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 550785.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 151505.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 462382.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 534141.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 431443.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 169271.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 281318.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 112430.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 505072.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 533938.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 439396.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 391494.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 344154.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 541906.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 83608.mp3 is too short, ignored.
INFO:root:606-Alauda_arvensis 535557.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 542835.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 553382.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 536306.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 536305.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 496056.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 536304.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 436928.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 168406.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 371577.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 439392.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 536307.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 72084.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 356645.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 428760.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 492957.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 494130.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 544984.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 542805.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 537419.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 536308.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 576444.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 529077.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 548455.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 537423.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 437691.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 474533.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 439209.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 546852.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 557314.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 386504.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 474536.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 474495.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 506472.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 576443.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 496603.mp3 is too short, ignored.
INFO:root:24-Strix_aluco 545467.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 550284.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 72196.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 384334.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 297323.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 342260.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 233515.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 349539.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 274742.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 288205.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 555601.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 348214.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 350924.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 274739.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 193416.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 98633.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 411414.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 447819.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 501209.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 209708.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 348062.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 176885.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 98935.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 573643.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 260321.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 201611.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 323603.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 384222.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 266492.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 354798.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 508660.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 112769.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 481787.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 297324.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 354797.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 567958.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 384377.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 394320.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 567959.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 384248.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 520704.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 574928.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 234506.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 538192.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 297395.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 493018.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 470695.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 565172.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 412881.mp3 is too short, ignored.
INFO:root:1075-Cyanistes_caeruleus 53726.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 575737.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 358623.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 83242.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 383293.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 312622.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 541343.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 417692.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 458317.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 26586.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 349826.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 349823.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 534342.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 133942.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 575735.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 485744.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 364435.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 575423.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 200025.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 562908.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 539045.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 575736.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 234807.mp3 is too short, ignored.
INFO:root:824-Passer_montanus 358223.mp3 is too short, ignored.
INFO:root:41-Phylloscopus_trochilus_trochilus 542348.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 463084.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 468927.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 557854.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 560148.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 567003.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 358221.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 482589.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 551436.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 567020.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 420866.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 436185.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 555489.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 552960.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 475059.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 460479.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 563909.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 524896.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 573549.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536292.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 464963.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 537624.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 559472.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 465496.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 547209.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 544381.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 546771.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 431455.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 547412.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 577192.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536804.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 362006.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 367469.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 537314.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 235507.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 431452.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536510.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 423431.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 441471.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 539488.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 178889.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 478515.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 572929.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 543446.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 497548.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 571951.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 442786.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 507372.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 543268.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 544333.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 468655.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 429327.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 555387.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 469765.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 365153.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 481071.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 281014.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 469455.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 538445.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 481571.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 485297.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 465288.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 360206.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 405172.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 360179.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 573943.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 436187.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 326220.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 563292.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 539849.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 242075.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 528524.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 463649.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 570861.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 444709.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 313400.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 570642.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 377390.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 567187.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 309630.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 365094.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 548098.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 431456.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 377388.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 266425.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 431458.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 566624.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 575584.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 569886.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 422717.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 552766.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 465488.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 487258.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 464762.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 565342.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 464988.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536942.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 467198.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 561770.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 100003.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 544143.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 577775.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 564206.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 544202.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 543452.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 548672.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 546262.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 464608.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 565582.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 548708.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 462213.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 434956.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536431.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 430406.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 545419.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 543214.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 536952.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 574644.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 424741.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 469702.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 467860.mp3 is too short, ignored.
INFO:root:68-Rallus_aquaticus 433363.mp3 is too short, ignored.
Process ForkPoolWorker-144:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 352, in get
    res = self._reader.recv_bytes()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/connection.py", line 216, in recv_bytes
    buf = self._recv_bytes(maxlength)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process ForkPoolWorker-12:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-136:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-140:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-109:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-111:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
